Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NSGAIIa,ZDT1,SP,1,0.3096230847665504
NSGAIIa,ZDT1,SP,2,0.30071896024135397
NSGAIIa,ZDT1,SP,3,0.3621281470022272
NSGAIIa,ZDT1,SP,4,0.35488137902339445
NSGAIIa,ZDT1,SP,5,0.32257881896425333
NSGAIIa,ZDT1,SP,6,0.27665066662923293
NSGAIIa,ZDT1,SP,7,0.3750865070951201
NSGAIIa,ZDT1,SP,8,0.36056567251882404
NSGAIIa,ZDT1,SP,9,0.3336835440487371
NSGAIIa,ZDT1,SP,10,0.3313222990044779
NSGAIIa,ZDT1,SP,11,0.38241941815614616
NSGAIIa,ZDT1,SP,12,0.344334115405475
NSGAIIa,ZDT1,SP,13,0.34259335942888497
NSGAIIa,ZDT1,SP,14,0.3267339372403453
NSGAIIa,ZDT1,SP,15,0.33625921389994
NSGAIIa,ZDT1,SP,16,0.3081684400222203
NSGAIIa,ZDT1,SP,17,0.2854184930454313
NSGAIIa,ZDT1,SP,18,0.31701064398017764
NSGAIIa,ZDT1,SP,19,0.3030220010690496
NSGAIIa,ZDT1,SP,20,0.30446751964598473
NSGAIIa,ZDT1,SP,21,0.36535998725361496
NSGAIIa,ZDT1,SP,22,0.3560293568771624
NSGAIIa,ZDT1,SP,23,0.32262390820095826
NSGAIIa,ZDT1,SP,24,0.373909942023527
NSGAIIa,ZDT2,SP,0,0.3998630385556412
NSGAIIa,ZDT2,SP,1,0.3001028183042184
NSGAIIa,ZDT2,SP,2,0.40286318355312783
NSGAIIa,ZDT2,SP,3,0.35418551172197565
NSGAIIa,ZDT2,SP,4,0.35121246153099606
NSGAIIa,ZDT2,SP,5,0.3139698135081187
NSGAIIa,ZDT2,SP,6,0.31491116750922094
NSGAIIa,ZDT2,SP,7,0.3184730026213954
NSGAIIa,ZDT2,SP,8,0.3715958147735196
NSGAIIa,ZDT2,SP,9,0.3760072033701997
NSGAIIa,ZDT2,SP,10,0.3150419249250584
NSGAIIa,ZDT2,SP,11,0.3110324096550199
NSGAIIa,ZDT2,SP,12,0.3327732588221007
NSGAIIa,ZDT2,SP,13,0.32640195353187546
NSGAIIa,ZDT2,SP,14,0.40884047599474654
NSGAIIa,ZDT2,SP,15,0.3283522264512166
NSGAIIa,ZDT2,SP,16,0.34809195888811845
NSGAIIa,ZDT2,SP,17,0.34490707276358523
NSGAIIa,ZDT2,SP,18,0.34540488763095717
NSGAIIa,ZDT2,SP,19,0.3432869250810575
NSGAIIa,ZDT2,SP,20,0.3529861555631638
NSGAIIa,ZDT2,SP,21,0.34805229285912115
NSGAIIa,ZDT2,SP,22,0.37592837418185526
NSGAIIa,ZDT2,SP,23,0.36912027853846474
NSGAIIa,ZDT2,SP,24,0.34232829893967637
NSGAIIa,ZDT3,SP,0,0.7481285624375333
NSGAIIa,ZDT3,SP,1,0.7667277645823253
NSGAIIa,ZDT3,SP,2,0.7420291616231403
NSGAIIa,ZDT3,SP,3,0.7303713318170825
NSGAIIa,ZDT3,SP,4,0.7318630229298071
NSGAIIa,ZDT3,SP,5,0.7167787458438768
NSGAIIa,ZDT3,SP,6,0.7320978224290488
NSGAIIa,ZDT3,SP,7,0.7595700249744898
NSGAIIa,ZDT3,SP,8,0.758933009415383
NSGAIIa,ZDT3,SP,9,0.7412789096139948
NSGAIIa,ZDT3,SP,10,0.7319903084264251
NSGAIIa,ZDT3,SP,11,0.7324878873814996
NSGAIIa,ZDT3,SP,12,0.7287330986784422
NSGAIIa,ZDT3,SP,13,0.7489168618656838
NSGAIIa,ZDT3,SP,14,0.7462421321585025
NSGAIIa,ZDT3,SP,15,0.7449958519371366
NSGAIIa,ZDT3,SP,16,0.7420382150151696
NSGAIIa,ZDT3,SP,17,0.7484762000547136
NSGAIIa,ZDT3,SP,18,0.7248046603132127
NSGAIIa,ZDT3,SP,19,0.731040278365713
NSGAIIa,ZDT3,SP,20,0.7296374002481826
NSGAIIa,ZDT3,SP,21,0.7419092146781316
NSGAIIa,ZDT3,SP,22,0.7216621638457827
NSGAIIa,ZDT3,SP,23,0.7449258547935599
NSGAIIa,ZDT3,SP,24,0.7323842024553376
NSGAIIa,ZDT4,SP,0,0.5390236049652387
NSGAIIa,ZDT4,SP,1,0.5268058336728942
NSGAIIa,ZDT4,SP,2,0.3285235739232055
NSGAIIa,ZDT4,SP,3,0.3445666453434905
NSGAIIa,ZDT4,SP,4,0.34003357321773664
NSGAIIa,ZDT4,SP,5,0.29286332486382927
NSGAIIa,ZDT4,SP,6,0.48547468727250126
NSGAIIa,ZDT4,SP,7,0.2910354066793295
NSGAIIa,ZDT4,SP,8,0.5550218767249971
NSGAIIa,ZDT4,SP,9,0.38242390209514526
NSGAIIa,ZDT4,SP,10,0.47184115239853136
NSGAIIa,ZDT4,SP,11,0.3307429545590494
NSGAIIa,ZDT4,SP,12,0.33223590354097804
NSGAIIa,ZDT4,SP,13,0.5219566444001416
NSGAIIa,ZDT4,SP,14,1.0847134483275114
NSGAIIa,ZDT4,SP,15,0.30990062047260797
NSGAIIa,ZDT4,SP,16,0.5080137510710784
NSGAIIa,ZDT4,SP,17,0.38199056681760457
NSGAIIa,ZDT4,SP,18,0.2807484015244535
NSGAIIa,ZDT4,SP,19,0.3827009765994922
NSGAIIa,ZDT4,SP,20,0.3255458733098613
NSGAIIa,ZDT4,SP,21,0.3850242743147789
NSGAIIa,ZDT4,SP,22,0.30884150290820817
NSGAIIa,ZDT4,SP,23,0.3091732166869056
NSGAIIa,ZDT4,SP,24,0.35069647963057143
NSGAIIa,ZDT6,SP,0,0.2887675906124843
NSGAIIa,ZDT6,SP,1,0.30078386526145245
NSGAIIa,ZDT6,SP,2,0.3021888808395618
NSGAIIa,ZDT6,SP,3,0.3456330780935295
NSGAIIa,ZDT6,SP,4,0.3022489855123595
NSGAIIa,ZDT6,SP,5,0.31954000381218894
NSGAIIa,ZDT6,SP,6,0.3449734634117547
NSGAIIa,ZDT6,SP,7,0.32348906832151336
NSGAIIa,ZDT6,SP,8,0.37146994636802133
NSGAIIa,ZDT6,SP,9,0.3393555140523312
NSGAIIa,ZDT6,SP,10,0.2880195907973583
NSGAIIa,ZDT6,SP,11,0.3317812870349854
NSGAIIa,ZDT6,SP,12,0.23094366833484412
NSGAIIa,ZDT6,SP,13,0.3525577351066638
NSGAIIa,ZDT6,SP,14,0.2920269389196387
NSGAIIa,ZDT6,SP,15,0.3503385779239404
NSGAIIa,ZDT6,SP,16,0.2817994431473364
NSGAIIa,ZDT6,SP,17,0.3096374287337404
NSGAIIa,ZDT6,SP,18,0.29720351246348936
NSGAIIa,ZDT6,SP,19,0.31790371435765213
NSGAIIa,ZDT6,SP,20,0.30399926294958846
NSGAIIa,ZDT6,SP,21,0.29311661564297253
NSGAIIa,ZDT6,SP,22,0.28930829334349767
NSGAIIa,ZDT6,SP,23,0.28874518945536604
NSGAIIa,ZDT6,SP,24,0.3260407826332778
NSGAIIb,ZDT1,SP,0,0.32777583642525737
NSGAIIb,ZDT1,SP,1,0.3381572819125706
NSGAIIb,ZDT1,SP,2,0.3664019921524864
NSGAIIb,ZDT1,SP,3,0.38017155588951634
NSGAIIb,ZDT1,SP,4,0.386178952763618
NSGAIIb,ZDT1,SP,5,0.31367426464203635
NSGAIIb,ZDT1,SP,6,0.37542277905840415
NSGAIIb,ZDT1,SP,7,0.3465003770965669
NSGAIIb,ZDT1,SP,8,0.3895750316862822
NSGAIIb,ZDT1,SP,9,0.35173214054416985
NSGAIIb,ZDT1,SP,10,0.3754985238088768
NSGAIIb,ZDT1,SP,11,0.36169962678539624
NSGAIIb,ZDT1,SP,12,0.33413252642076186
NSGAIIb,ZDT1,SP,13,0.29812853929928756
NSGAIIb,ZDT1,SP,14,0.3131350262596144
NSGAIIb,ZDT1,SP,15,0.33164658016727294
NSGAIIb,ZDT1,SP,16,0.3180549809224648
NSGAIIb,ZDT1,SP,17,0.3828766097063908
NSGAIIb,ZDT1,SP,18,0.3375321076264005
NSGAIIb,ZDT1,SP,19,0.3580271078073415
NSGAIIb,ZDT1,SP,20,0.3201403832645398
NSGAIIb,ZDT1,SP,21,0.37543667380506024
NSGAIIb,ZDT1,SP,22,0.3805385637389251
NSGAIIb,ZDT1,SP,23,0.3357968712881779
NSGAIIb,ZDT1,SP,24,0.30855552431130234
NSGAIIb,ZDT2,SP,0,0.35770972380037447
NSGAIIb,ZDT2,SP,1,0.3819537227321532
NSGAIIb,ZDT2,SP,2,0.3543412470204004
NSGAIIb,ZDT2,SP,3,0.35684207868450646
NSGAIIb,ZDT2,SP,4,0.3686394797871414
NSGAIIb,ZDT2,SP,5,0.33300906417507814
NSGAIIb,ZDT2,SP,6,0.3143936640659344
NSGAIIb,ZDT2,SP,7,0.36819237954828155
NSGAIIb,ZDT2,SP,8,0.3220408759762876
NSGAIIb,ZDT2,SP,9,0.34456246912822786
NSGAIIb,ZDT2,SP,10,0.3256080379850812
NSGAIIb,ZDT2,SP,11,0.3673217753224674
NSGAIIb,ZDT2,SP,12,0.3781991860223522
NSGAIIb,ZDT2,SP,13,0.38867059900821427
NSGAIIb,ZDT2,SP,14,0.37477509999591097
NSGAIIb,ZDT2,SP,15,0.4002741813892239
NSGAIIb,ZDT2,SP,16,0.3123549213591746
NSGAIIb,ZDT2,SP,17,0.3456407444926662
NSGAIIb,ZDT2,SP,18,0.35839408169248976
NSGAIIb,ZDT2,SP,19,0.3800880181543198
NSGAIIb,ZDT2,SP,20,0.3610431673323894
NSGAIIb,ZDT2,SP,21,0.37411627205321246
NSGAIIb,ZDT2,SP,22,0.3538334321424083
NSGAIIb,ZDT2,SP,23,0.39584222307305744
NSGAIIb,ZDT2,SP,24,0.33926405579359215
NSGAIIb,ZDT3,SP,0,0.7497884050684026
NSGAIIb,ZDT3,SP,1,0.7279578644280592
NSGAIIb,ZDT3,SP,2,0.7412194544582937
NSGAIIb,ZDT3,SP,3,0.7438337597108847
NSGAIIb,ZDT3,SP,4,0.7271621036786418
NSGAIIb,ZDT3,SP,5,0.7351044970818346
NSGAIIb,ZDT3,SP,6,0.7245391197115756
NSGAIIb,ZDT3,SP,7,0.7521075081848038
NSGAIIb,ZDT3,SP,8,0.7273565707921837
NSGAIIb,ZDT3,SP,9,0.7510958250096363
NSGAIIb,ZDT3,SP,10,0.747745180820384
NSGAIIb,ZDT3,SP,11,0.7649563216902335
NSGAIIb,ZDT3,SP,12,0.7317576097521841
NSGAIIb,ZDT3,SP,13,0.7396873105532706
NSGAIIb,ZDT3,SP,14,0.7297796914384844
NSGAIIb,ZDT3,SP,15,0.7725923792603762
NSGAIIb,ZDT3,SP,16,0.748138956024716
NSGAIIb,ZDT3,SP,17,0.7132683607422294
NSGAIIb,ZDT3,SP,18,0.7576894260373658
NSGAIIb,ZDT3,SP,19,0.7619720471509522
NSGAIIb,ZDT3,SP,20,0.7397221442660902
NSGAIIb,ZDT3,SP,21,0.7563520732878862
NSGAIIb,ZDT3,SP,22,0.7462157558174464
NSGAIIb,ZDT3,SP,23,0.7454222908313062
NSGAIIb,ZDT3,SP,24,0.7408311381836874
NSGAIIb,ZDT4,SP,0,0.3496048849973045
NSGAIIb,ZDT4,SP,1,0.3920995731372819
NSGAIIb,ZDT4,SP,2,0.370229054091204
NSGAIIb,ZDT4,SP,3,0.39039740994235744
NSGAIIb,ZDT4,SP,4,0.27281130448520624
NSGAIIb,ZDT4,SP,5,0.35976914126645226
NSGAIIb,ZDT4,SP,6,0.35808822320891515
NSGAIIb,ZDT4,SP,7,0.32492821785170334
NSGAIIb,ZDT4,SP,8,0.36391545645233914
NSGAIIb,ZDT4,SP,9,0.343179143254039
NSGAIIb,ZDT4,SP,10,0.33037293926216643
NSGAIIb,ZDT4,SP,11,0.3476867043348476
NSGAIIb,ZDT4,SP,12,0.31871047497886934
NSGAIIb,ZDT4,SP,13,0.3560810919928746
NSGAIIb,ZDT4,SP,14,0.3265031440588718
NSGAIIb,ZDT4,SP,15,0.33653293525771216
NSGAIIb,ZDT4,SP,16,0.32239829751538707
NSGAIIb,ZDT4,SP,17,0.39169022457913855
NSGAIIb,ZDT4,SP,18,0.3306567824330269
NSGAIIb,ZDT4,SP,19,0.3079049480800118
NSGAIIb,ZDT4,SP,20,0.34645096025226707
NSGAIIb,ZDT4,SP,21,0.29155572752108033
NSGAIIb,ZDT4,SP,22,0.35678236903879906
NSGAIIb,ZDT4,SP,23,0.3462127833309247
NSGAIIb,ZDT4,SP,24,0.3695647234666718
NSGAIIb,ZDT6,SP,0,0.3349095990622494
NSGAIIb,ZDT6,SP,1,0.3434018166493065
NSGAIIb,ZDT6,SP,2,0.344333899317009
NSGAIIb,ZDT6,SP,3,0.33023416244158754
NSGAIIb,ZDT6,SP,4,0.31009658947740604
NSGAIIb,ZDT6,SP,5,0.3319534661758729
NSGAIIb,ZDT6,SP,6,0.31942589933778176
NSGAIIb,ZDT6,SP,7,0.33635369580057306
NSGAIIb,ZDT6,SP,8,0.27690068422616343
NSGAIIb,ZDT6,SP,9,0.30039718630549983
NSGAIIb,ZDT6,SP,10,0.33567054495132165
NSGAIIb,ZDT6,SP,11,0.3005494214257466
NSGAIIb,ZDT6,SP,12,0.3314845728810991
NSGAIIb,ZDT6,SP,13,0.32089442493890474
NSGAIIb,ZDT6,SP,14,0.33846286533126557
NSGAIIb,ZDT6,SP,15,0.2861647484624245
NSGAIIb,ZDT6,SP,16,0.33331514222638936
NSGAIIb,ZDT6,SP,17,0.30480443216683584
NSGAIIb,ZDT6,SP,18,0.3548767833184611
NSGAIIb,ZDT6,SP,19,0.37149114215099904
NSGAIIb,ZDT6,SP,20,0.3071185158955297
NSGAIIb,ZDT6,SP,21,0.3377750327044973
NSGAIIb,ZDT6,SP,22,0.3213351291016562
NSGAIIb,ZDT6,SP,23,0.29877235118178486
NSGAIIb,ZDT6,SP,24,0.3530493723209277
NSGAIIc,ZDT1,SP,0,0.3418147474886647
NSGAIIc,ZDT1,SP,1,0.32042217096138353
NSGAIIc,ZDT1,SP,2,0.34422127659910035
NSGAIIc,ZDT1,SP,3,0.33161735696392997
NSGAIIc,ZDT1,SP,4,0.37499447605700587
NSGAIIc,ZDT1,SP,5,0.3289551914181847
NSGAIIc,ZDT1,SP,6,0.37471154255200423
NSGAIIc,ZDT1,SP,7,0.37191518140853347
NSGAIIc,ZDT1,SP,8,0.3255568599423101
NSGAIIc,ZDT1,SP,9,0.3516039309427558
NSGAIIc,ZDT1,SP,10,0.3794471764331961
NSGAIIc,ZDT1,SP,11,0.3626986100187382
NSGAIIc,ZDT1,SP,12,0.3693428512526508
NSGAIIc,ZDT1,SP,13,0.3085429719218966
NSGAIIc,ZDT1,SP,14,0.3067837543596343
NSGAIIc,ZDT1,SP,15,0.3955362545312474
NSGAIIc,ZDT1,SP,16,0.3238316462891347
NSGAIIc,ZDT1,SP,17,0.3640994505713424
NSGAIIc,ZDT1,SP,18,0.3641845743498155
NSGAIIc,ZDT1,SP,19,0.35828978801583516
NSGAIIc,ZDT1,SP,20,0.3232030229910522
NSGAIIc,ZDT1,SP,21,0.3025226189146362
NSGAIIc,ZDT1,SP,22,0.3517881245634969
NSGAIIc,ZDT1,SP,23,0.28487808869715925
NSGAIIc,ZDT1,SP,24,0.3519275241444885
NSGAIIc,ZDT2,SP,0,0.3324832313610651
NSGAIIc,ZDT2,SP,1,0.39253416909834876
NSGAIIc,ZDT2,SP,2,0.3186566875704502
NSGAIIc,ZDT2,SP,3,0.3748454682333085
NSGAIIc,ZDT2,SP,4,0.3584032811794582
NSGAIIc,ZDT2,SP,5,0.3457972244652997
NSGAIIc,ZDT2,SP,6,0.33486447233741595
NSGAIIc,ZDT2,SP,7,0.3829642618649217
NSGAIIc,ZDT2,SP,8,0.3584857687983479
NSGAIIc,ZDT2,SP,9,0.38294675556574814
NSGAIIc,ZDT2,SP,10,0.6993384459770362
NSGAIIc,ZDT2,SP,11,0.3978356780573984
NSGAIIc,ZDT2,SP,12,0.743368472557032
NSGAIIc,ZDT2,SP,13,0.38006332418426964
NSGAIIc,ZDT2,SP,14,0.5357740812821834
NSGAIIc,ZDT2,SP,15,0.40951897179944663
NSGAIIc,ZDT2,SP,16,0.3182953543603621
NSGAIIc,ZDT2,SP,17,0.397118212010405
NSGAIIc,ZDT2,SP,18,0.45795756769194174
NSGAIIc,ZDT2,SP,19,0.36047013411191925
NSGAIIc,ZDT2,SP,20,0.5491217809708424
NSGAIIc,ZDT2,SP,21,0.36312323445791417
NSGAIIc,ZDT2,SP,22,0.38565112510949007
NSGAIIc,ZDT2,SP,23,0.34612677566815936
NSGAIIc,ZDT2,SP,24,0.37985378523456065
NSGAIIc,ZDT3,SP,0,0.7567516404625653
NSGAIIc,ZDT3,SP,1,0.7409343711031267
NSGAIIc,ZDT3,SP,2,0.744876397323706
NSGAIIc,ZDT3,SP,3,0.7815259674319894
NSGAIIc,ZDT3,SP,4,0.7927956445001875
NSGAIIc,ZDT3,SP,5,0.7409672756471414
NSGAIIc,ZDT3,SP,6,0.7894193311355525
NSGAIIc,ZDT3,SP,7,0.7681371357063016
NSGAIIc,ZDT3,SP,8,0.7456119688138607
NSGAIIc,ZDT3,SP,9,0.8046834747227065
NSGAIIc,ZDT3,SP,10,0.7562878254505637
NSGAIIc,ZDT3,SP,11,0.7711058898380744
NSGAIIc,ZDT3,SP,12,0.7450463943927877
NSGAIIc,ZDT3,SP,13,0.7557381181000544
NSGAIIc,ZDT3,SP,14,0.7568692856070144
NSGAIIc,ZDT3,SP,15,0.7598205507862261
NSGAIIc,ZDT3,SP,16,0.7680372923016575
NSGAIIc,ZDT3,SP,17,0.757903505160203
NSGAIIc,ZDT3,SP,18,0.7643599067015979
NSGAIIc,ZDT3,SP,19,0.7693271871058064
NSGAIIc,ZDT3,SP,20,0.8240282526468204
NSGAIIc,ZDT3,SP,21,0.7512702972413181
NSGAIIc,ZDT3,SP,22,0.7565895166892521
NSGAIIc,ZDT3,SP,23,0.7670196565903186
NSGAIIc,ZDT3,SP,24,0.7483588151584464
NSGAIIc,ZDT4,SP,0,0.6449068356374097
NSGAIIc,ZDT4,SP,1,0.6246303900364547
NSGAIIc,ZDT4,SP,2,0.6303608719280387
NSGAIIc,ZDT4,SP,3,0.4711293404964054
NSGAIIc,ZDT4,SP,4,0.6402907940731895
NSGAIIc,ZDT4,SP,5,0.5596359409148615
NSGAIIc,ZDT4,SP,6,0.6144147350771412
NSGAIIc,ZDT4,SP,7,0.4976453553501886
NSGAIIc,ZDT4,SP,8,0.45039554747068355
NSGAIIc,ZDT4,SP,9,0.5221404577407018
NSGAIIc,ZDT4,SP,10,0.5196630692870811
NSGAIIc,ZDT4,SP,11,0.616090020421052
NSGAIIc,ZDT4,SP,12,0.7145730783607226
NSGAIIc,ZDT4,SP,13,0.6364397035123969
NSGAIIc,ZDT4,SP,14,0.6243102425545036
NSGAIIc,ZDT4,SP,15,0.6460405080337784
NSGAIIc,ZDT4,SP,16,0.4765576877822547
NSGAIIc,ZDT4,SP,17,0.5542456929138329
NSGAIIc,ZDT4,SP,18,0.7089304340648429
NSGAIIc,ZDT4,SP,19,0.3769766184000206
NSGAIIc,ZDT4,SP,20,0.4440164086585261
NSGAIIc,ZDT4,SP,21,0.630920376132113
NSGAIIc,ZDT4,SP,22,0.6368704805838462
NSGAIIc,ZDT4,SP,23,0.4865812397811769
NSGAIIc,ZDT4,SP,24,0.6520252005706935
NSGAIIc,ZDT6,SP,0,0.336217501201898
NSGAIIc,ZDT6,SP,1,0.3615759780296932
NSGAIIc,ZDT6,SP,2,0.33866781787928485
NSGAIIc,ZDT6,SP,3,0.3553616503508053
NSGAIIc,ZDT6,SP,4,0.3484196472638845
NSGAIIc,ZDT6,SP,5,0.34458613336146027
NSGAIIc,ZDT6,SP,6,0.34617753524234224
NSGAIIc,ZDT6,SP,7,0.33960613458181316
NSGAIIc,ZDT6,SP,8,0.3915786604671922
NSGAIIc,ZDT6,SP,9,0.3619055043335213
NSGAIIc,ZDT6,SP,10,0.3427077583471704
NSGAIIc,ZDT6,SP,11,0.33063083128433807
NSGAIIc,ZDT6,SP,12,0.32412468515149034
NSGAIIc,ZDT6,SP,13,0.2731650111467868
NSGAIIc,ZDT6,SP,14,0.3598321369122548
NSGAIIc,ZDT6,SP,15,0.37342872279571665
NSGAIIc,ZDT6,SP,16,0.33370741767917944
NSGAIIc,ZDT6,SP,17,0.34465142369529334
NSGAIIc,ZDT6,SP,18,0.30164607231019186
NSGAIIc,ZDT6,SP,19,0.4134087484579494
NSGAIIc,ZDT6,SP,20,0.3469177749424851
NSGAIIc,ZDT6,SP,21,0.3278955348653689
NSGAIIc,ZDT6,SP,22,0.3413383821090628
NSGAIIc,ZDT6,SP,23,0.2979192324390973
NSGAIIc,ZDT6,SP,24,0.36090673075640417
NSGAIId,ZDT1,SP,0,0.39823517379737994
NSGAIId,ZDT1,SP,1,0.4233708303136473
NSGAIId,ZDT1,SP,2,0.39656774563676644
NSGAIId,ZDT1,SP,3,0.36354885823157945
NSGAIId,ZDT1,SP,4,0.4285047113665895
NSGAIId,ZDT1,SP,5,0.37751416371191493
NSGAIId,ZDT1,SP,6,0.39258190369478896
NSGAIId,ZDT1,SP,7,0.3276850736475866
NSGAIId,ZDT1,SP,8,0.3772626481778738
NSGAIId,ZDT1,SP,9,0.35964501519898057
NSGAIId,ZDT1,SP,10,0.4277446584857798
NSGAIId,ZDT1,SP,11,0.39270432675545797
NSGAIId,ZDT1,SP,12,0.37777413032369717
NSGAIId,ZDT1,SP,13,0.3870581789080443
NSGAIId,ZDT1,SP,14,0.4124192296112636
NSGAIId,ZDT1,SP,15,0.4016065924967708
NSGAIId,ZDT1,SP,16,0.4392634426968907
NSGAIId,ZDT1,SP,17,0.4959665607154242
NSGAIId,ZDT1,SP,18,0.40854412470539536
NSGAIId,ZDT1,SP,19,0.4134277577144009
NSGAIId,ZDT1,SP,20,0.49457744131451886
NSGAIId,ZDT1,SP,21,0.36356647351446625
NSGAIId,ZDT1,SP,22,0.4218786719685571
NSGAIId,ZDT1,SP,23,0.375551445023134
NSGAIId,ZDT1,SP,24,0.36847632973469757
NSGAIId,ZDT2,SP,0,0.5249867059916326
NSGAIId,ZDT2,SP,1,0.5058521967203016
NSGAIId,ZDT2,SP,2,0.5655032040444296
NSGAIId,ZDT2,SP,3,0.9526614937198392
NSGAIId,ZDT2,SP,4,0.9160607287706353
NSGAIId,ZDT2,SP,5,0.9468824814412996
NSGAIId,ZDT2,SP,6,0.9296965661489444
NSGAIId,ZDT2,SP,7,0.9706129378981659
NSGAIId,ZDT2,SP,8,0.9133326109518517
NSGAIId,ZDT2,SP,9,0.3571399255569334
NSGAIId,ZDT2,SP,10,0.4949534018924799
NSGAIId,ZDT2,SP,11,0.6291675872274998
NSGAIId,ZDT2,SP,12,0.7528741846907745
NSGAIId,ZDT2,SP,13,0.46247230145908774
NSGAIId,ZDT2,SP,14,0.6549839423007191
NSGAIId,ZDT2,SP,15,0.9242086234905007
NSGAIId,ZDT2,SP,16,0.3957626869246007
NSGAIId,ZDT2,SP,17,0.5310487071488942
NSGAIId,ZDT2,SP,18,0.5927479940100824
NSGAIId,ZDT2,SP,19,0.3845087142361004
NSGAIId,ZDT2,SP,20,0.9182176448567653
NSGAIId,ZDT2,SP,21,0.4736028542220302
NSGAIId,ZDT2,SP,22,0.9557781787267524
NSGAIId,ZDT2,SP,23,0.5052076011531668
NSGAIId,ZDT2,SP,24,0.9314683953802001
NSGAIId,ZDT3,SP,0,0.7507398469057374
NSGAIId,ZDT3,SP,1,0.7412632075196024
NSGAIId,ZDT3,SP,2,0.8380451481627738
NSGAIId,ZDT3,SP,3,0.7551317307032624
NSGAIId,ZDT3,SP,4,0.7466093673239151
NSGAIId,ZDT3,SP,5,0.760682090264775
NSGAIId,ZDT3,SP,6,0.7635893782128095
NSGAIId,ZDT3,SP,7,0.7581271415689012
NSGAIId,ZDT3,SP,8,0.7665657685727006
NSGAIId,ZDT3,SP,9,0.7553434572864307
NSGAIId,ZDT3,SP,10,0.7572169653258315
NSGAIId,ZDT3,SP,11,0.7703035233321814
NSGAIId,ZDT3,SP,12,0.7614347732112278
NSGAIId,ZDT3,SP,13,0.742173094847088
NSGAIId,ZDT3,SP,14,0.7721709721919967
NSGAIId,ZDT3,SP,15,0.7586581106463874
NSGAIId,ZDT3,SP,16,0.7698719827300803
NSGAIId,ZDT3,SP,17,0.7972632890236372
NSGAIId,ZDT3,SP,18,0.8003628426189228
NSGAIId,ZDT3,SP,19,0.74872365444215
NSGAIId,ZDT3,SP,20,0.7760292070579663
NSGAIId,ZDT3,SP,21,0.7600758601744415
NSGAIId,ZDT3,SP,22,0.7909250026858426
NSGAIId,ZDT3,SP,23,0.7611133237665801
NSGAIId,ZDT3,SP,24,0.7585356649049372
NSGAIId,ZDT4,SP,0,0.8936508253837044
NSGAIId,ZDT4,SP,1,0.9868814516869272
NSGAIId,ZDT4,SP,2,1.0929775000747282
NSGAIId,ZDT4,SP,3,1.0989857477777452
NSGAIId,ZDT4,SP,4,0.8565474937685585
NSGAIId,ZDT4,SP,5,0.8591291576762995
NSGAIId,ZDT4,SP,6,0.8378479551959309
NSGAIId,ZDT4,SP,7,0.9574444137854271
NSGAIId,ZDT4,SP,8,0.8973438989726197
NSGAIId,ZDT4,SP,9,0.938350640822386
NSGAIId,ZDT4,SP,10,0.9936158472695827
NSGAIId,ZDT4,SP,11,1.026171331744593
NSGAIId,ZDT4,SP,12,0.8872866525438429
NSGAIId,ZDT4,SP,13,0.8037491906381671
NSGAIId,ZDT4,SP,14,0.9290184801907596
NSGAIId,ZDT4,SP,15,0.6633170153031925
NSGAIId,ZDT4,SP,16,1.0290099114296127
NSGAIId,ZDT4,SP,17,0.6562666861947968
NSGAIId,ZDT4,SP,18,0.7371014926063945
NSGAIId,ZDT4,SP,19,0.7519391868220492
NSGAIId,ZDT4,SP,20,0.9024164173893204
NSGAIId,ZDT4,SP,21,1.0538233462633455
NSGAIId,ZDT4,SP,22,1.0070905635842025
NSGAIId,ZDT4,SP,23,0.8569372059859327
NSGAIId,ZDT4,SP,24,0.9884584925190597
NSGAIId,ZDT6,SP,0,0.3560521610011518
NSGAIId,ZDT6,SP,1,0.3668029874939435
NSGAIId,ZDT6,SP,2,0.3103193704124475
NSGAIId,ZDT6,SP,3,0.33877729198002904
NSGAIId,ZDT6,SP,4,0.34657003806806935
NSGAIId,ZDT6,SP,5,0.3464838938634366
NSGAIId,ZDT6,SP,6,0.3974189577982976
NSGAIId,ZDT6,SP,7,0.3765111470080521
NSGAIId,ZDT6,SP,8,0.383003638640549
NSGAIId,ZDT6,SP,9,0.32498462304899833
NSGAIId,ZDT6,SP,10,0.27456902213256473
NSGAIId,ZDT6,SP,11,0.31968743425729035
NSGAIId,ZDT6,SP,12,0.3623783677807773
NSGAIId,ZDT6,SP,13,0.40046803245552404
NSGAIId,ZDT6,SP,14,0.3183765949213265
NSGAIId,ZDT6,SP,15,0.31890317718941347
NSGAIId,ZDT6,SP,16,0.35622360893928623
NSGAIId,ZDT6,SP,17,0.3815801138915206
NSGAIId,ZDT6,SP,18,0.40197431422459745
NSGAIId,ZDT6,SP,19,0.4050929308275264
NSGAIId,ZDT6,SP,20,0.327125866836939
NSGAIId,ZDT6,SP,21,0.3784394008721704
NSGAIId,ZDT6,SP,22,0.35738167255955194
NSGAIId,ZDT6,SP,23,0.366105243870676
NSGAIId,ZDT6,SP,24,0.3531846914590669
NSGAIIa,ZDT1,GD,0,8.037423807860365E-5
NSGAIIa,ZDT1,GD,1,1.3895202609039516E-4
NSGAIIa,ZDT1,GD,2,6.201261176601987E-5
NSGAIIa,ZDT1,GD,3,1.3906050913533457E-4
